Time[s],Fx[N],Fy[N],Fz[N],Mx[Nm],My[Nm],Mz[Nm],COPx[cm],COPy[cm]
2.53,-1.436201,-4.877952,535.579118,2.065098,42.637924,-0.678167,-7.961088,0.38558200000000004
2.54,-1.3634760000000001,-4.8948160000000005,535.6377620000001,2.065737,42.592709,-0.677079,-7.951775,0.38565900000000003
2.55,-1.298355,-4.8986540000000005,535.5919269999999,2.068251,42.544881,-0.677044,-7.943525,0.386162
2.56,-1.243929,-4.892133,535.435413,2.070716,42.492689,-0.678678,-7.9361,0.386735
2.57,-1.201244,-4.879311,535.176521,2.07155,42.435458000000004,-0.682384,-7.929245,0.38707800000000003
2.58,-1.1691340000000001,-4.8635150000000005,534.8379259999999,2.070205,42.374183,-0.688113,-7.922808,0.387071
2.59,-1.1449799999999999,-4.846229,534.4560650000001,2.0672919999999997,42.311721,-0.6952649999999999,-7.916782,0.386803
2.6,-1.125961,-4.827414,534.078761,2.064018,42.252353,-0.702836,-7.911258999999999,0.386463
2.61,-1.110172,-4.806903,533.758765,2.0613509999999997,42.20085,-0.709801,-7.906353,0.38619499999999995
2.62,-1.0971950000000001,-4.785842,533.542669,2.059418,42.161388,-0.715561,-7.902158999999999,0.38598899999999997
2.63,-1.088028,-4.767106,533.458978,2.0573810000000003,42.136656,-0.720171,-7.898762,0.385668
2.64,-1.0845639999999999,-4.7542800000000005,533.51137,2.053727,42.127337,-0.72417,-7.89624,0.384945
2.65,-1.089034,-4.749880999999999,533.680297,2.04685,42.131994,-0.7281270000000001,-7.8946130000000005,0.383535
2.66,-1.103748,-4.754008,533.930692,2.0357939999999997,42.147381,-0.732204,-7.8937919999999995,0.381284
2.67,-1.130955,-4.7643629999999995,534.220814,2.020945,42.169148,-0.7360300000000001,-7.89358,0.378298
2.68,-1.1724219999999999,-4.7776629999999995,534.508637,2.004238,42.192783,-0.738943,-7.893750999999999,0.37496799999999997
2.69,-1.228713,-4.791512,534.755575,1.9886139999999999,42.214529999999996,-0.7404189999999999,-7.894172999999999,0.371873
2.7,-1.298643,-4.805483000000001,534.929603,1.976851,42.232009999999995,-0.740391,-7.894872,0.369553
2.71,-1.379153,-4.820761,535.009304,1.9703990000000002,42.244421,-0.739291,-7.896016,0.368292
2.72,-1.465399,-4.838662,534.988079,1.96888,42.252355,-0.7378399999999999,-7.897811999999999,0.368023
2.73,-1.550941,-4.858983,534.876469,1.970519,42.257348,-0.736746,-7.900394,0.368406
2.74,-1.628347,-4.879144999999999,534.701377,1.9731450000000001,42.261278000000004,-0.736449,-7.903716,0.36901799999999996
2.75,-1.690502,-4.8947,534.502401,1.975148,42.265694,-0.7370270000000001,-7.907483999999999,0.36953
2.76,-1.7323169999999999,-4.901052,534.325546,1.976031,42.271186,-0.738217,-7.91113,0.369818
2.77,-1.752146,-4.895608999999999,534.214155,1.976491,42.276922,-0.73951,-7.913853,0.369981
2.78,-1.7521630000000001,-4.879257,534.1978730000001,1.978164,42.280544,-0.7402850000000001,-7.914772,0.370305
2.79,-1.737355,-4.856413,534.282835,1.983139,42.278583000000005,-0.740054,-7.913146,0.371178
2.8,-1.713366,-4.833574,534.447909,1.993365,42.267324,-0.7387670000000001,-7.908596000000001,0.37297600000000003
2.81,-1.684034,-4.816844000000001,534.6501480000001,2.010042,42.243902,-0.7370180000000001,-7.901223,0.37595500000000004
2.82,-1.649707,-4.8093580000000005,534.838166,2.033143,42.207248,-0.735928,-7.891592,0.380142
2.83,-1.607125,-4.809772,534.967893,2.061195,42.158513,-0.736672,-7.880569,0.385293
2.84,-1.550967,-4.81262,535.014221,2.091459,42.100755,-0.739881,-7.869091,0.390917
2.85,-1.476478,-4.810397,534.974801,2.120568,42.03796,-0.745302,-7.857933,0.396387
2.86,-1.382166,-4.796398,534.8663849999999,2.145476,41.973822999999996,-0.751923,-7.847534,0.401124
2.87,-1.271526,-4.767157,534.716911,2.164343,41.910852,-0.7585109999999999,-7.8379520000000005,0.404764
2.88,-1.153092,-4.7236769999999995,534.5570690000001,2.176956,41.850215999999996,-0.764207,-7.828952,0.40724499999999997
2.89,-1.0386799999999998,-4.671168,534.414262,2.184526,41.792367999999996,-0.768833,-7.820219,0.40876999999999997
2.9,-0.940313,-4.617465,534.3101429999999,2.1890389999999997,41.738056,-0.77277,-7.811578,0.40969399999999995
2.91,-0.866942,-4.570684,534.260413,2.192468,41.689097,-0.776552,-7.803142,0.41037399999999996
2.92,-0.8223799999999999,-4.536992,534.273792,2.196126,41.648402000000004,-0.780469,-7.795329,0.411049
2.93,-0.805438,-4.519387999999999,534.3487299999999,2.200294,41.619214,-0.784381,-7.788774,0.411771
2.94,-0.811994,-4.517919,534.470492,2.2042599999999997,41.604022,-0.787768,-7.784157,0.412419
2.95,-0.8375379999999999,-4.530862,534.612746,2.2067419999999998,41.603704,-0.78993,-7.782025999999999,0.412774
2.96,-0.878605,-4.555778,534.744487,2.206514,41.617217,-0.790229,-7.782636,0.41263
2.97,-0.932542,-4.5896550000000005,534.839157,2.202975,41.641819,-0.788269,-7.785858,0.41189499999999996
2.98,-0.9963700000000001,-4.628398000000001,534.88207,2.196443,41.673682,-0.784007,-7.791191,0.410641
2.99,-1.066009,-4.666784,534.874098,2.188069,41.708721000000004,-0.7777649999999999,-7.797858,0.409081
3.0,-1.136666,-4.699543,534.8314230000001,2.179346,41.743458000000004,-0.770153,-7.804975,0.407483
3.01,-1.20424,-4.723076,534.782099,2.1714130000000003,41.775769,-0.761955,-7.811737,0.406037
3.02,-1.266783,-4.7366,534.7601080000001,2.164473,41.80535,-0.7540100000000001,-7.817589999999999,0.404756
3.03,-1.324935,-4.742125,534.79696,2.157664,41.833726,-0.747132,-7.822357000000001,0.403455
3.04,-1.380898,-4.743564,534.9113179999999,2.1495130000000002,41.863576,-0.7420140000000001,-7.826264999999999,0.401845
3.05,-1.436439,-4.7455099999999995,535.0991759999999,2.1388,41.897389000000004,-0.739113,-7.829836,0.399702
3.06,-1.490995,-4.7518139999999995,535.329061,2.1254310000000003,41.9358,-0.738495,-7.833649,0.39703299999999997
3.07,-1.541045,-4.7641849999999994,535.546381,2.11081,41.976271999999994,-0.739736,-7.838027,0.39414099999999996
3.08,-1.581221,-4.781397,535.687731,2.097408,42.012821,-0.741954,-7.842782000000001,0.391536
3.09,-1.606614,-4.799701,535.701094,2.087654,42.0372,-0.744031,-7.847136999999999,0.389705
3.1,-1.615017,-4.814376,535.563905,2.082782,42.041342,-0.744969,-7.849921000000001,0.388895
3.11,-1.6078370000000002,-4.82161,535.291018,2.082266,42.020213,-0.744197,-7.849975,0.388997
3.12,-1.589214,-4.819712,534.929211,2.084072,41.973898,-0.741694,-7.846627000000001,0.389598
3.13,-1.563866,-4.809097,534.541483,2.085502,41.907965999999995,-0.737913,-7.839983999999999,0.390148
3.14,-1.5349959999999998,-4.791364,534.188649,2.0842669999999996,41.831916,-0.733584,-7.830926,0.39017399999999997
3.15,-1.503511,-4.768301,533.915348,2.079384,41.756343,-0.729511,-7.82078,0.38946
3.16,-1.468963,-4.741603,533.743988,2.071512,41.689993,-0.726414,-7.810860000000001,0.38811
3.17,-1.431419,-4.713388,533.676465,2.062527,41.637861,-0.724834,-7.802078999999999,0.386475
3.18,-1.392914,-4.6869629999999995,533.7011150000001,2.0546290000000003,41.600912,-0.725055,-7.794796000000001,0.38497800000000004
3.19,-1.357409,-4.6670739999999995,533.801071,2.049595,41.577119,-0.7270220000000001,-7.788879,0.38396199999999997
3.2,-1.329237,-4.65917,533.960363,2.048604,41.562959,-0.730271,-7.783903,0.383662
3.21,-1.310918,-4.667632,534.165599,2.052496,41.554536,-0.733979,-7.779336,0.384243
3.22,-1.30155,-4.6934379999999996,534.403358,2.06199,41.548123,-0.737165,-7.774675,0.385849
3.23,-1.296589,-4.732333000000001,534.6555139999999,2.077515,41.540268,-0.738993,-7.769539,0.388571
3.24,-1.289128,-4.774862000000001,534.895934,2.0987009999999997,41.527778999999995,-0.739045,-7.763712,0.392357
3.25,-1.272132,-4.808944,535.091604,2.12395,41.507788,-0.73744,-7.757136999999999,0.396932
3.26,-1.2406620000000002,-4.824145,535.2092719999999,2.150586,41.478106,-0.7347739999999999,-7.749886,0.401821
3.27,-1.193186,-4.815647,535.225817,2.175643,41.437974,-0.7318859999999999,-7.742147999999999,0.406491
3.28,-1.131702,-4.786023,535.1381700000001,2.1968799999999997,41.388901000000004,-0.729544,-7.734246000000001,0.410526
3.29,-1.0610700000000002,-4.744065,534.967903,2.213381,41.335009,-0.728186,-7.726634,0.41374099999999997
3.3,-0.988049,-4.701341,534.7573719999999,2.225546,41.282383,-0.727838,-7.719834,0.416179
3.31,-0.9202600000000001,-4.668028,534.558115,2.234698,41.237479,-0.728221,-7.714312,0.41804600000000003
3.32,-0.8649899999999999,-4.649725,534.415954,2.2426180000000002,41.205252,-0.728915,-7.710333,0.41963900000000004
3.33,-0.8278049999999999,-4.6463779999999995,534.358912,2.251097,41.187870000000004,-0.729467,-7.707903999999999,0.421271
3.34,-0.8112699999999999,-4.653492,534.392421,2.261409,41.184537,-0.729476,-7.706797,0.423174
3.35,-0.814221,-4.664745,534.501863,2.2737689999999997,41.192306,-0.728719,-7.706672,0.4254
3.36,-0.831939,-4.674536,534.658555,2.287068,41.207259,-0.727288,-7.707210000000001,0.427762
3.37,-0.8574870000000001,-4.679284,534.8252620000001,2.2991669999999997,41.225403,-0.725642,-7.7082,0.42989099999999997
3.38,-0.884078,-4.677351,534.9610230000001,2.30776,41.243044,-0.724517,-7.709542,0.431389
3.39,-0.9077360000000001,-4.668277,535.028087,2.311501,41.256887,-0.724689,-7.711163000000001,0.43203400000000003
3.4,-0.9288350000000001,-4.651999,535.002153,2.3108560000000002,41.26423,-0.726679,-7.712909,0.43193400000000004
3.41,-0.9514090000000001,-4.628340000000001,534.882298,2.308216,41.263432,-0.7304930000000001,-7.714488,0.431537
3.42,-0.9803780000000001,-4.597011,534.694261,2.307126,41.254411,-0.7355229999999999,-7.715514,0.43148500000000006
3.43,-1.0181959999999999,-4.558416,534.483487,2.310968,41.238796,-0.740697,-7.715635000000001,0.432374
3.44,-1.062798,-4.51504,534.3003259999999,2.321677,41.219401,-0.744829,-7.71465,0.43452700000000005
3.45,-1.10782,-4.472275,534.1842690000001,2.339092,41.199139,-0.747023,-7.7125330000000005,0.437881
3.46,-1.144724,-4.437482,534.154136,2.361191,41.179765,-0.746985,-7.709341,0.442043
3.47,-1.1656229999999999,-4.41728,534.207349,2.385039,41.16104,-0.745163,-7.705067999999999,0.446463
3.48,-1.165507,-4.414467,534.326476,2.407896,41.140731,-0.742645,-7.699549,0.45064099999999996
3.49,-1.1431040000000001,-4.426324,534.487924,2.4279189999999997,41.115564,-0.740844,-7.692514999999999,0.454251
3.5,-1.100366,-4.445195,534.668215,2.44426,41.082823,-0.7410439999999999,-7.683797,0.45715500000000003
3.51,-1.0411700000000002,-4.4611220000000005,534.846672,2.4568220000000003,41.041872,-0.743974,-7.673577000000001,0.459351
3.52,-0.9701139999999999,-4.465413,535.006004,2.466039,40.994904,-0.74958,-7.662513000000001,0.460937
3.53,-0.8920819999999999,-4.453634,535.132273,2.472826,40.946529999999996,-0.757084,-7.6516649999999995,0.462096
3.54,-0.812664,-4.4267650000000005,535.214918,2.4785779999999997,40.902381,-0.765259,-7.642235,0.4631
3.55,-0.738783,-4.390152,535.2475509999999,2.485024,40.86736,-0.772861,-7.635225999999999,0.464276
3.56,-0.678611,-4.350981,535.230093,2.493833,40.844353999999996,-0.77904,-7.631177,0.465937
3.57,-0.640227,-4.315633,535.1711809999999,2.50598,40.833903,-0.7836,-7.630064,0.468258
3.58,-0.629312,-4.288216,535.088237,2.521096,40.834694,-0.786933,-7.631394,0.471155
3.59,-0.646962,-4.27074,535.0035730000001,2.537246,40.844395,-0.789671,-7.634415,0.47424799999999995
3.6,-0.6886369999999999,-4.264254,534.938145,2.551439,40.860365,-0.792285,-7.6383339999999995,0.47696000000000005
3.61,-0.744748,-4.269638,534.906526,2.560791,40.880074,-0.794905,-7.6424710000000005,0.478736
3.62,-0.802838,-4.287155,534.915175,2.563841,40.901358,-0.7974439999999999,-7.646325999999999,0.479299
3.63,-0.8509200000000001,-4.315156,534.962838,2.561295,40.922668,-0.799858,-7.649628,0.47878000000000004
3.64,-0.880993,-4.349262,535.040748,2.555676,40.943366999999995,-0.802319,-7.652383,0.47766000000000003
3.65,-0.891367,-4.383122,535.131938,2.550052,40.963892,-0.8051729999999999,-7.654914,0.47652799999999995
3.66,-0.886813,-4.410541,535.2113860000001,2.546671,40.985576,-0.8087260000000001,-7.657830000000001,0.475825
3.67,-0.876591,-4.427641,535.249409,2.5462700000000003,41.010134,-0.812973,-7.661874000000001,0.475717
3.68,-0.871449,-4.433730000000001,535.219441,2.548258,41.039062,-0.8174130000000001,-7.667708,0.47611499999999995
3.69,-0.8807590000000001,-4.4306160000000006,535.108504,2.551303,41.073253,-0.8210790000000001,-7.675687,0.476782
3.7,-0.9104690000000001,-4.421245,534.9259400000001,2.553872,41.112991,-0.822831,-7.685735,0.477425
3.71,-0.962016,-4.408791000000001,534.705361,2.554502,41.158279,-0.821792,-7.697375,0.47773999999999994
3.72,-1.032246,-4.3965819999999995,534.497312,2.551919,41.209289,-0.8177,-7.709915,0.477443
3.73,-1.114336,-4.388333,534.3544019999999,2.545179,41.266588,-0.810975,-7.7227,0.47630900000000004
3.74,-1.1995959999999999,-4.387926,534.314215,2.533889,41.330826,-0.8025220000000001,-7.735303,0.474232
3.75,-1.279687,-4.398529,534.386294,2.518365,41.401943,-0.793412,-7.747567999999999,0.471263
3.76,-1.348546,-4.4214269999999996,534.547777,2.4996099999999997,41.478367,-0.784593,-7.759525,0.46761199999999997
3.77,-1.403348,-4.455159,534.7492,2.479149,41.556919,-0.7767310000000001,-7.771292,0.46361
3.78,-1.44438,-4.495458999999999,534.929091,2.458822,41.633719,-0.7701899999999999,-7.783035000000001,0.459654
3.79,-1.4742979999999999,-4.536185,535.033262,2.440527,41.705729,-0.765126,-7.794979,0.45614499999999997
3.8,-1.497473,-4.571002,535.032376,2.425807,41.772103,-0.761588,-7.807397,0.45339399999999996
3.81,-1.519595,-4.595253,534.931253,2.4153580000000003,41.834645,-0.759549,-7.820564999999999,0.45152700000000007
3.82,-1.547094,-4.6073699999999995,534.766565,2.408747,41.897192,-0.7588520000000001,-7.834669,0.45043
3.83,-1.585809,-4.609336,534.594333,2.40461,41.9642,-0.759147,-7.849728,0.449801
3.84,-1.639061,-4.606065,534.4719759999999,2.40128,42.039023,-0.759907,-7.865524000000001,0.44928100000000004
3.85,-1.706015,-4.603947,534.4406730000001,2.397431,42.122479,-0.7605310000000001,-7.881601,0.448587
3.86,-1.781266,-4.609012,534.513242,2.392371,42.212233000000005,-0.7605029999999999,-7.897322,0.447579
3.87,-1.856068,-4.625037,534.671273,2.385972,42.303268,-0.759551,-7.912014,0.44625
3.88,-1.9210479999999999,-4.651979,534.872161,2.378473,42.38922,-0.7577520000000001,-7.9251119999999995,0.44468100000000005
3.89,-1.9696490000000002,-4.685318,535.062609,2.370372,42.464002,-0.755509,-7.936267999999999,0.443008
3.9,-2.000909,-4.716983,535.192996,2.362402,42.523066,-0.753395,-7.94537,0.44141099999999994
3.91,-2.020083,-4.737936,535.228349,2.355475,42.564011,-0.751889,-7.952496000000001,0.44008800000000003
3.92,-2.036496,-4.741548000000001,535.154345,2.350503,42.586609,-0.751108,-7.957818,0.43922
3.93,-2.0595,-4.726224,534.97807,2.348141,42.592587,-0.750677,-7.961557000000001,0.43892299999999995
3.94,-2.094477,-4.696153,534.723932,2.3486,42.585397,-0.7498020000000001,-7.963997,0.439217
3.95,-2.140717,-4.660017,534.426838,2.351614,42.569946,-0.7475569999999999,-7.965533,0.440025
3.96,-2.19197,-4.628181,534.125925,2.356509,42.552,-0.743252,-7.966661,0.44118999999999997
3.97,-2.239096,-4.6092059999999995,533.86085,2.362286,42.537132,-0.736754,-7.967830999999999,0.44249099999999997
3.98,-2.273382,-4.606878,533.6695950000001,2.367778,42.52947,-0.728604,-7.969251,0.443679
3.99,-2.28912,-4.619001,533.584954,2.371995,42.530755,-0.719877,-7.970756,0.444539
4.0,-2.284653,-4.638546,533.628234,2.3746259999999997,42.540037,-0.711815,-7.971849000000001,0.444996
4.01,-2.261825,-4.656524,533.801939,2.3763669999999997,42.554005,-0.7054050000000001,-7.971872,0.44517799999999996
4.02,-2.224343,-4.665336,534.085142,2.378731,42.567768,-0.701086,-7.9702210000000004,0.445384
4.03,-2.175953,-4.661487999999999,534.434571,2.38332,42.575886,-0.698713,-7.9665289999999995,0.44595200000000007
4.04,-2.119422,-4.647027,534.792317,2.390959,42.573475,-0.6977439999999999,-7.960749000000001,0.447082
4.05,-2.0567439999999997,-4.629188,535.0989549999999,2.401284,42.557114,-0.697541,-7.953130000000001,0.448755
4.06,-1.990101,-4.6179809999999994,535.3086910000001,2.413039,42.525366999999996,-0.697624,-7.944083,0.450775
4.07,-1.922536,-4.622289,535.401272,2.424829,42.478840000000005,-0.6977359999999999,-7.934019,0.452899
4.08,-1.857666,-4.646136,535.385577,2.43578,42.419928999999996,-0.697688,-7.923247999999999,0.454958
4.09,-1.798534,-4.68694,535.2930769999999,2.445694,42.352396999999996,-0.697124,-7.912002,0.45688900000000005
4.1,-1.7462990000000003,-4.736425,535.164409,2.4547779999999997,42.280741,-0.695469,-7.900514,0.458696
4.11,-1.699446,-4.783342,535.0358679999999,2.463327,42.20924,-0.692214,-7.889049000000001,0.460404
4.12,-1.6539380000000001,-4.8166080000000004,534.931971,2.47165,42.140799,-0.687392,-7.877786,0.462049
4.13,-1.604409,-4.827923999999999,534.865571,2.480179,42.076153000000005,-0.681888,-7.866678,0.46370100000000003
4.14,-1.54608,-4.813535,534.8420150000001,2.4894439999999998,42.013999,-0.677281,-7.855403999999999,0.465454
4.15,-1.476675,-4.774957,534.862241,2.499822,41.952098,-0.675245,-7.843533,0.46737700000000004
4.16,-1.397435,-4.718502,534.922038,2.5112200000000002,41.888771000000006,-0.6768460000000001,-7.830817999999999,0.469455
4.17,-1.3126209999999998,-4.65364,535.008621,2.522976,41.823918,-0.68214,-7.817429,0.471577
4.18,-1.2277360000000002,-4.590627,535.098649,2.534102,41.759143,-0.690289,-7.8040080000000005,0.473577
4.19,-1.147493,-4.538083,535.161759,2.543743,41.697140999999995,-0.700029,-7.791502,0.475322
4.2,-1.074786,-4.5011790000000005,535.170033,2.551584,41.640817,-0.7101529999999999,-7.780857000000001,0.47678000000000004
4.21,-1.01115,-4.4809589999999995,535.1091700000001,2.557913,41.592594,-0.7197479999999999,-7.772730999999999,0.478017
4.22,-0.9581879999999999,-4.475103,534.985268,2.56324,41.554142,-0.728137,-7.767342999999999,0.47912299999999997
4.23,-0.918776,-4.4799169999999995,534.8234679999999,2.5677369999999997,41.526468,-0.734687,-7.764519,0.480109
4.24,-0.897026,-4.492457,534.659109,2.570877,41.510095,-0.738691,-7.763843,0.48084399999999994
4.25,-0.896883,-4.511341000000001,534.525846,2.5714490000000003,41.50506,-0.739483,-7.764836999999999,0.481071
4.26,-0.920212,-4.535612,534.446125,2.567932,41.510725,-0.736758,-7.767055,0.48048500000000005
4.27,-0.965556,-4.562656,534.427239,2.559085,41.525653999999996,-0.730904,-7.770123,0.478846
4.28,-1.028334,-4.587073,534.462799,2.54466,41.547762,-0.723132,-7.773743,0.476116
4.29,-1.102379,-4.6018300000000005,534.537347,2.52598,41.574778,-0.715252,-7.777711999999999,0.472554
4.3,-1.181938,-4.601358,534.631667,2.506001,41.604786,-0.7091310000000001,-7.781953,0.46873400000000004
4.31,-1.263013,-4.584745,534.727078,2.4886060000000003,41.636554,-0.70604,-7.786506,0.465397
4.32,-1.343367,-4.557068,534.807952,2.4772939999999997,41.669445,-0.706163,-7.791478,0.463212
4.33,-1.4214579999999999,-4.528012,534.8626,2.473854,41.703018,-0.70854,-7.796958999999999,0.462521
4.34,-1.495118,-4.508489,534.883114,2.477619,41.736592,-0.7114699999999999,-7.802936999999999,0.463208
4.35,-1.560794,-4.506925,534.864954,2.485682,41.769059000000006,-0.713228,-7.809272,0.46473100000000006
4.36,-1.613696,-4.526738,534.807269,2.493974,41.799029,-0.712763,-7.8157179999999995,0.46633100000000005
4.37,-1.6488720000000001,-4.565607,534.7145889999999,2.498748,41.825134999999996,-0.710142,-7.821955,0.467305
4.38,-1.662909,-4.616336,534.598824,2.497785,41.846315000000004,-0.7065739999999999,-7.827611,0.46722600000000003
